gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1.14199956879458e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30012004,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,UY,NA,Rocha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-34.421796,-54.145764,541,NA,NA,NA,NA,NA,2018-05-18T00:00:00Z,18,5,2018,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,30012004,NA,Ramiro Pereira Garbero,2019-08-01T23:49:23Z,CC_BY_NC_4_0,Ramiro Pereira Garbero,Ramiro Pereira Garbero,NA,NA,2021-05-02T20:33:08Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1.14199940229446e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/30012307,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,UY,NA,Rocha,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-34.530603,-54.225864,4985,NA,NA,NA,NA,NA,2018-05-27T00:00:00Z,27,5,2018,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,30012307,NA,Ramiro Pereira Garbero,2019-08-01T23:53:54Z,CC_BY_NC_4_0,Ramiro Pereira Garbero,Ramiro Pereira Garbero,NA,NA,2021-05-02T20:33:36Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.12312285305862e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27375654,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,AR,NA,Entre RÃ­os,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-31.800513,-59.135385,244,NA,NA,NA,NA,NA,2019-05-26T00:00:00Z,26,5,2019,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,27375654,NA,Eduardo Luis Beltrocco,2019-06-21T13:20:39Z,CC_BY_NC_4_0,Eduardo Luis Beltrocco,Eduardo Luis Beltrocco,NA,NA,2021-05-02T20:14:06Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.12312266580774e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27375652,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,AR,NA,Entre RÃ­os,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-31.805477,-59.049297,NA,NA,NA,NA,NA,NA,2019-05-26T00:00:00Z,26,5,2019,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,27375652,NA,Eduardo Luis Beltrocco,2019-06-21T13:20:35Z,CC_BY_NC_4_0,Eduardo Luis Beltrocco,Eduardo Luis Beltrocco,NA,NA,2021-05-02T20:33:29Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.12113873483149e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/22730170,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,AR,NA,Corrientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-28.533112,-57.17749,1413,NA,NA,NA,NA,NA,2015-10-13T00:00:00Z,13,10,2015,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,22730170,NA,Gonzalo Roget,2019-04-19T23:01:53Z,CC_BY_NC_4_0,Gonzalo Roget,Gonzalo Roget,NA,NA,2021-05-02T20:32:59Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.12113873038489e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/22730171,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,AR,NA,Corrientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-28.533112,-57.17749,1413,NA,NA,NA,NA,NA,2015-10-13T00:00:00Z,13,10,2015,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,22730171,NA,Gonzalo Roget,2019-04-19T23:01:53Z,CC_BY_NC_4_0,Gonzalo Roget,Gonzalo Roget,NA,NA,2021-05-02T20:50:29Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.12113872445611e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/22730173,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,AR,NA,Corrientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-28.533112,-57.17749,1413,NA,NA,NA,NA,NA,2015-10-13T00:00:00Z,13,10,2015,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,22730173,NA,Gonzalo Roget,2019-04-19T23:01:54Z,CC_BY_NC_4_0,Gonzalo Roget,Gonzalo Roget,NA,NA,2021-05-02T20:32:40Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.11266196606056e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/26404562,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,AR,NA,Corrientes,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-28.536053,-57.173456,1228,NA,NA,NA,NA,NA,2015-05-17T00:00:00Z,17,5,2015,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,26404562,NA,Gonzalo Diaz,2019-06-04T20:43:13Z,CC_BY_NC_4_0,Gonzalo Diaz,Gonzalo Diaz,NA,NA,2021-05-02T20:14:08Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.11260792219583e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/25959520,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,NA,BR,NA,Tocantins,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-11.491924,-47.867041,31137,NA,NA,NA,NA,NA,2013-06-19T00:00:00Z,19,6,2013,2434930,2434930,HUMAN_OBSERVATION,iNaturalist,Observations,25959520,NA,Claudia Rocha-Campos,2019-05-28T20:15:21Z,CC_BY_NC_4_0,Claudia Rocha-Campos,Claudia Rocha-Campos,NA,NA,2021-05-02T20:32:53Z,StillImage,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1.10622964142619e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24321958,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,BO,NA,La Paz,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-16.653,-68.024,5,NA,NA,NA,NA,NA,2019-04-27T23:34:00Z,27,4,2019,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,24321958,NA,nuriabernal,2019-05-01T22:16:23Z,CC_BY_NC_4_0,nuriabernal,nuriabernal,NA,NA,2021-05-02T20:51:17Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1.10622959547809e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24322215,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,BO,NA,La Paz,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-16.653,-68.024,5,NA,NA,NA,NA,NA,2018-04-27T23:32:00Z,27,4,2018,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,24322215,NA,nuriabernal,2019-05-01T22:19:49Z,CC_BY_NC_4_0,nuriabernal,nuriabernal,NA,NA,2021-05-02T20:50:46Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1.10621718850159e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/24212768,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus geoffroyi,NA,SPECIES,"Leopardus geoffroyi (d'Orbigny & Gervais, 1844)",Leopardus geoffroyi,NA,BO,NA,La Paz,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-16.653,-68.025,50,NA,NA,NA,NA,NA,2019-04-27T23:32:00Z,27,4,2019,2434942,2434942,HUMAN_OBSERVATION,iNaturalist,Observations,24212768,NA,nuriabernal,2019-04-30T19:50:10Z,CC_BY_NC_4_0,nuriabernal,nuriabernal,NA,NA,2021-05-02T20:13:54Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84
1.10563582244426e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6403027783122944,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Los Nevados,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.983208,-75.337659,NA,NA,3841,NA,NA,NA,2015-12-04T00:00:00Z,4,12,2015,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563581503328e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6684502759833600,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Los Nevados,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.983208,-75.337659,NA,NA,3841,NA,NA,NA,2015-11-07T00:00:00Z,7,11,2015,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563580712823e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6332659038945280,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Los Nevados,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.983208,-75.337659,NA,NA,3841,NA,NA,NA,2015-11-19T00:00:00Z,19,11,2015,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.1056357888478e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6377464137777152,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural TatamÃ¡,NA,PRESENT,NA,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.947417,-76.086,NA,NA,2659,NA,NA,NA,2016-06-07T00:00:00Z,7,6,2016,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563578489527e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6631495078772736,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Las OrquÃ­deas,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,6.52234,-76.22141,NA,NA,1777,NA,NA,NA,2017-03-12T00:00:00Z,12,3,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563577550802e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,4591877655363584,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Santuario de Flora y Fauna Galeras,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,1.20963,-77.41068,NA,NA,2326,NA,NA,NA,2017-05-31T00:00:00Z,31,5,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.1056357730377e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6543534148550656,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Las OrquÃ­deas,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,6.57661,-76.32541,NA,NA,1208,NA,NA,NA,2017-03-01T00:00:00Z,1,3,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563576562671e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6632571236515840,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Santuario de Flora y Fauna Galeras,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,1.20963,-77.41068,NA,NA,2326,NA,NA,NA,2017-05-29T00:00:00Z,29,5,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.1056357557454e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,5206759132102656,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Los Nevados,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.983208,-75.337659,NA,NA,3841,NA,NA,NA,2015-11-30T00:00:00Z,30,11,2015,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.1056357542632e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,5453070137819136,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Santuario de Flora y Fauna Galeras,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,1.21095,-77.40492,NA,NA,2383,NA,NA,NA,2017-04-26T00:00:00Z,26,4,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563571869048e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6412648509865984,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural TatamÃ¡,NA,PRESENT,NA,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5.2155,-76.07475,NA,NA,1681,NA,NA,NA,2016-07-12T00:00:00Z,12,7,2016,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563571226762e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6562182091243520,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural TatamÃ¡,NA,PRESENT,NA,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5.299806,-76.163194,NA,NA,1400,NA,NA,NA,2016-06-17T00:00:00Z,17,6,2016,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563571029136e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,4995652899569664,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Los Nevados,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.983208,-75.337659,NA,NA,3841,NA,NA,NA,2015-12-01T00:00:00Z,1,12,2015,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563570979729e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,5277127876280320,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Los Nevados,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,4.983208,-75.337659,NA,NA,3841,NA,NA,NA,2015-12-04T00:00:00Z,4,12,2015,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563567718896e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,4600653347291136,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural TatamÃ¡,NA,PRESENT,NA,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5.22925,-76.101028,NA,NA,1603,NA,NA,NA,2016-06-26T00:00:00Z,26,6,2016,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.1056356737305e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,5505595171930112,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Las OrquÃ­deas,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,6.52234,-76.22141,NA,NA,1777,NA,NA,NA,2017-04-04T00:00:00Z,4,4,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563566878985e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6578970044661760,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Santuario de Flora y Fauna Galeras,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,1.21095,-77.40492,NA,NA,2383,NA,NA,NA,2017-05-07T00:00:00Z,7,5,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563566039073e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,5575963916107776,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural Las OrquÃ­deas,NA,PRESENT,1,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,6.54946,-76.22247,NA,NA,1565,NA,NA,NA,2017-02-28T00:00:00Z,28,2,2017,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
1.10563562432394e-314,f1ab0312-f0f8-4a86-a0e4-4e3907ab7b2b,6112525590462464,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus tigrinus,NA,SPECIES,"Leopardus tigrinus (Schreber, 1775)",Leopardus tigrinus,"(Schreber, 1775)",CO,Parque Nacional Natural TatamÃ¡,NA,PRESENT,NA,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5.111806,-76.013694,NA,NA,2311,NA,NA,NA,2016-07-03T00:00:00Z,3,7,2016,2434930,2434930,MACHINE_OBSERVATION,Parques Nacionales Naturales de Colombia,NA,NA,NA,NA,NA,CC_BY_NC_4_0,Parques Nacionales Naturales de Colombia,NA,NA,NA,2021-03-09T10:31:55Z,NA,COORDINATE_ROUNDED;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
